user_id,event_name,event_type,timestamp,class_name
1009,com.facebook.orca,1,2017-10-10 19:32:51+05:30,com.facebook.messaging.chatheads.view.ChatHeadForegroundActivity
1009,com.facebook.katana,1,2017-10-10 19:32:44+05:30,com.facebook.katana.activity.ImmersiveActivity
1009,com.facebook.orca,2,2017-10-10 19:32:44+05:30,com.facebook.messenger.intents.SecureIntentHandlerActivity
1009,com.facebook.orca,1,2017-10-10 19:32:43+05:30,com.facebook.messenger.intents.SecureIntentHandlerActivity
1009,com.facebook.katana,2,2017-10-10 19:32:43+05:30,com.facebook.katana.activity.ImmersiveActivity
1009,com.facebook.katana,2,2017-10-10 19:32:38+05:30,com.facebook.katana.activity.FbMainTabActivity
1009,com.facebook.katana,1,2017-10-10 19:32:38+05:30,com.facebook.katana.activity.ImmersiveActivity
1009,com.facebook.katana,1,2017-10-10 19:32:31+05:30,com.facebook.katana.activity.FbMainTabActivity
1009,com.facebook.katana,2,2017-10-10 19:32:31+05:30,com.facebook.katana.activity.ImmersiveActivity
1009,com.sec.android.app.launcher,2,2017-10-10 19:31:46+05:30,com.android.launcher2.Launcher
1009,com.facebook.katana,1,2017-10-10 19:31:46+05:30,com.facebook.katana.activity.ImmersiveActivity
1009,com.sec.android.app.launcher,1,2017-10-10 19:31:41+05:30,com.android.launcher2.Launcher
1009,Phone_unlock,Screen_Event,2017-10-10 19:31:38+05:30,
1009,Screen_on,Screen_Event,2017-10-10 19:31:26+05:30,
1009,com.sec.android.app.launcher,2,2017-10-10 19:23:29+05:30,com.android.launcher2.Launcher
1009,com.sec.android.app.launcher,1,2017-10-10 19:23:26+05:30,com.android.launcher2.Launcher
1009,Screen_off,Screen_Event,2017-10-10 19:23:25+05:30,
1009,Phone_unlock,Screen_Event,2017-10-10 19:23:22+05:30,
1009,Screen_on,Screen_Event,2017-10-10 19:23:20+05:30,
1009,com.sec.android.app.launcher,2,2017-10-10 19:18:59+05:30,com.android.launcher2.Launcher
1009,com.sec.android.app.launcher,1,2017-10-10 19:18:56+05:30,com.android.launcher2.Launcher
1009,Screen_off,Screen_Event,2017-10-10 19:18:55+05:30,
1009,Phone_unlock,Screen_Event,2017-10-10 19:18:52+05:30,
1009,Screen_on,Screen_Event,2017-10-10 19:18:49+05:30,
1009,com.sec.android.app.launcher,2,2017-10-10 19:18:03+05:30,com.android.launcher2.Launcher
